index,entity,img,name,norm_name,folder_name
1569,http://dbpedia.org/resource/Elham_Hamidi,http://commons.wikimedia.org/wiki/Special:FilePath/Elham_Hamidi1.jpg?width=300,Elham Hamidi,Elham Hamidi,Elham Hamidi
1570,http://dbpedia.org/resource/Sai_Tamhankar,http://commons.wikimedia.org/wiki/Special:FilePath/Sai_Tamhankar_1.jpg?width=300,Sai Tamhankar,Sai Tamhankar,Sai Tamhankar
1571,http://dbpedia.org/resource/Thiruveer,http://commons.wikimedia.org/wiki/Special:FilePath/Thiruveer1.jpg?width=300,Thiruveer,Thiruveer,Thiruveer
1572,http://dbpedia.org/resource/Konstantinos_Markoulakis,http://commons.wikimedia.org/wiki/Special:FilePath/Konstantinos_Markoulakis.jpg?width=300,Konstantinos Markoulakis,Konstantinos Markoulakis,Konstantinos Markoulakis
1573,http://dbpedia.org/resource/Ruslana_Pysanka,http://commons.wikimedia.org/wiki/Special:FilePath/Ruslana_pysanka_doll_charity.JPG?width=300,Ruslana Pysanka,Ruslana Pysanka,Ruslana Pysanka
1574,http://dbpedia.org/resource/Achherr_Bhaardwaj,"http://commons.wikimedia.org/wiki/Special:FilePath/Tu_Mera_Hero,_actor_Achherr.jpg?width=300",Achherr Bhaardwaj,Achherr Bhaardwaj,Achherr Bhaardwaj
1575,http://dbpedia.org/resource/Flame_(rapper),http://commons.wikimedia.org/wiki/Special:FilePath/Flame_L.A._Premiere.jpg?width=300,Flame,Flame,Flame
1576,http://dbpedia.org/resource/Florence_Kwok,http://commons.wikimedia.org/wiki/Special:FilePath/Florence_Kwok_2014.jpg?width=300,Florence Kwok,Florence Kwok,Florence Kwok
1577,http://dbpedia.org/resource/Florentino_Fernández_(actor),http://commons.wikimedia.org/wiki/Special:FilePath/Florentino_Fernández_saluda.jpeg?width=300,Florentino Fernández,Florentino Fernández,Florentino Fernández
1578,http://dbpedia.org/resource/Florian_Lukas,http://commons.wikimedia.org/wiki/Special:FilePath/Florian_Lukas.4499.jpg?width=300,Florian Lukas,Florian Lukas,Florian Lukas
1579,http://dbpedia.org/resource/Fran_Kranz,http://commons.wikimedia.org/wiki/Special:FilePath/Fran_Kranz_by_Gage_Skidmore.jpg?width=300,Fran Kranz,Fran Kranz,Fran Kranz
1580,http://dbpedia.org/resource/Francesco_Bellissimo,http://commons.wikimedia.org/wiki/Special:FilePath/Francescobellissimo2015.jpg?width=300,Francesco Bellissimo,Francesco Bellissimo,Francesco Bellissimo
1581,http://dbpedia.org/resource/Francis_Fulton-Smith,http://commons.wikimedia.org/wiki/Special:FilePath/Francis_Fulton-Smith_Diva2008.JPG?width=300,Francis Fulton-Smith,Francis Fulton-Smith,Francis Fulton-Smith
1582,http://dbpedia.org/resource/Francis_Magundayao,http://commons.wikimedia.org/wiki/Special:FilePath/Francis_Magundayao_Storycon.jpg?width=300,Francis Magundayao,Francis Magundayao,Francis Magundayao
1583,http://dbpedia.org/resource/Francis_Mossman,http://en.wikipedia.org/wiki/Special:FilePath/Francis_Mossman.jpg?width=300,Francis Mossman,Francis Mossman,Francis Mossman
1584,http://dbpedia.org/resource/Francisca_Queiroz,http://en.wikipedia.org/wiki/Special:FilePath/Flag_of_Brazil.svg?width=300,Francisca Queiroz,Francisca Queiroz,Francisca Queiroz
1585,http://dbpedia.org/resource/Francisco_Reyes_Morandé,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco_Reyes_se_suma_a_la_campaña_de_Eduardo_Frei.jpg?width=300,Francisco Reyes Morandé,Francisco Reyes Morandé,Francisco Reyes Morandé
1586,http://dbpedia.org/resource/Frank_Lammers,http://commons.wikimedia.org/wiki/Special:FilePath/Frank_Lammers.jpg?width=300,Frank Lammers,Frank Lammers,Frank Lammers
1587,http://dbpedia.org/resource/François-Xavier_Demaison,http://commons.wikimedia.org/wiki/Special:FilePath/François-Xavier_Demaison_2013.jpg?width=300,François-Xavier Demaison,François-Xavier Demaison,François-Xavier Demaison
1588,http://dbpedia.org/resource/François_Bégaudeau,http://commons.wikimedia.org/wiki/Special:FilePath/François_Bégaudeau_1a.jpg?width=300,François Bégaudeau,François Bégaudeau,François Bégaudeau
1589,http://dbpedia.org/resource/Friðrik_Þór_Friðriksson,http://commons.wikimedia.org/wiki/Special:FilePath/Friðrik_Þór_á_Eddunni.jpg?width=300,Friðrik Þór Friðriksson,Friðrik Þór Friðriksson,Friðrik Þór Friðriksson
1590,http://dbpedia.org/resource/Frédéric_Diefenthal,http://commons.wikimedia.org/wiki/Special:FilePath/Frederic_Diefenthal_20100330_Salon_du_livre_de_Paris_2.jpg?width=300,Frédéric Diefenthal,Frédéric Diefenthal,Frédéric Diefenthal
1591,http://dbpedia.org/resource/Fumino_Kimura,http://commons.wikimedia.org/wiki/Special:FilePath/At_Opening_Ceremony_of_the_28th_Tokyo_International_Film_Festival_(22402726036).jpg?width=300,Fumino Kimura,Fumino Kimura,Fumino Kimura
1592,http://dbpedia.org/resource/Gerry_Scotti,http://commons.wikimedia.org/wiki/Special:FilePath/Gerry_Scotti.jpg?width=300,Gerry Scotti,Gerry Scotti,Gerry Scotti
1593,http://dbpedia.org/resource/Gert_Fylking,http://commons.wikimedia.org/wiki/Special:FilePath/Gert_Fylking_2014.jpg?width=300,Gert Fylking,Gert Fylking,Gert Fylking
1594,http://dbpedia.org/resource/Gertraud_Jesserer,http://commons.wikimedia.org/wiki/Special:FilePath/2015-05-06-GertraudJesserer.jpg?width=300,Gertraud Jesserer,Gertraud Jesserer,Gertraud Jesserer
1595,http://dbpedia.org/resource/Giaa_Manek,http://commons.wikimedia.org/wiki/Special:FilePath/Giaa_Manek_at_the_launch_of_Telly_Calendar_2014.jpg?width=300,Gia Manek,Giaa Manek,Giaa Manek
1596,http://dbpedia.org/resource/Giada_Colagrande,http://commons.wikimedia.org/wiki/Special:FilePath/Giada_Colagrande.jpg?width=300,Giada Colagrande,Giada Colagrande,Giada Colagrande
1597,http://dbpedia.org/resource/Giancarlo_Giannini,http://commons.wikimedia.org/wiki/Special:FilePath/Giancarlo_Giannini.jpg?width=300,Giancarlo Giannini,Giancarlo Giannini,Giancarlo Giannini
1598,http://dbpedia.org/resource/Gianluca_Ramazzotti,http://commons.wikimedia.org/wiki/Special:FilePath/Gianluca_Ramazzotti_08.jpg?width=300,Gianluca Ramazzotti,Gianluca Ramazzotti,Gianluca Ramazzotti
1599,http://dbpedia.org/resource/Gila_Golan,http://commons.wikimedia.org/wiki/Special:FilePath/Gila_Golan_1966c.jpg?width=300,Gila Golan,Gila Golan,Gila Golan
1600,http://dbpedia.org/resource/Gilad_Kleter,http://commons.wikimedia.org/wiki/Special:FilePath/גלעד_קלטר_(2).JPG?width=300,Gilad Kletter,Gilad Kleter,Gilad Kleter
1601,http://dbpedia.org/resource/Gina_Dirawi,http://commons.wikimedia.org/wiki/Special:FilePath/Kristallen-vinnaren_Gina_Dirawi.jpg?width=300,Gina Dirawi,Gina Dirawi,Gina Dirawi
1602,http://dbpedia.org/resource/Gina_Holden,http://commons.wikimedia.org/wiki/Special:FilePath/Gina_Holden_Elizabeth_Rowin_Saw_3D_premiere_cropped.jpg?width=300,Gina Holden,Gina Holden,Gina Holden
1603,http://dbpedia.org/resource/Giorgio_Pasotti,http://commons.wikimedia.org/wiki/Special:FilePath/Giorgio_Pasotti_-_2012.jpg?width=300,Giorgio Pasotti,Giorgio Pasotti,Giorgio Pasotti
1604,http://dbpedia.org/resource/Giovanna_Antonelli,http://commons.wikimedia.org/wiki/Special:FilePath/The_actress_Giovanna_Antonelli.jpg?width=300,Giovanna Antonelli,Giovanna Antonelli,Giovanna Antonelli
1605,http://dbpedia.org/resource/Giovanni_Maderna,http://commons.wikimedia.org/wiki/Special:FilePath/Giovanni_Davide_Maderna.jpg?width=300,Giovanni Davide Maderna,Giovanni Maderna,Giovanni Maderna
1606,http://dbpedia.org/resource/Giovanni_Veronesi,http://commons.wikimedia.org/wiki/Special:FilePath/Giovanni_Veronesi.jpg?width=300,Giovanni Veronesi,Giovanni Veronesi,Giovanni Veronesi
1607,http://dbpedia.org/resource/Girish_Kumar,http://commons.wikimedia.org/wiki/Special:FilePath/Girish_Kumar_1.jpg?width=300,Girish Kumar,Girish Kumar,Girish Kumar
1608,http://dbpedia.org/resource/Gita_Gutawa,http://commons.wikimedia.org/wiki/Special:FilePath/Gita_Gutawa_in_concert_15.jpg?width=300,Gita Gutawa,Gita Gutawa,Gita Gutawa
1609,http://dbpedia.org/resource/Giulia_Michelini,http://commons.wikimedia.org/wiki/Special:FilePath/Giulia_Michelini.jpg?width=300,Giulia Michelini,Giulia Michelini,Giulia Michelini
1610,http://dbpedia.org/resource/Giuliana_De_Sio,http://commons.wikimedia.org/wiki/Special:FilePath/Giuliana_De_Sio_2011.jpg?width=300,Giuliana De Sio,Giuliana De Sio,Giuliana De Sio
1611,http://dbpedia.org/resource/Giuliana_De_Sio,http://commons.wikimedia.org/wiki/Special:FilePath/Giuliana_De_Sio_2011.jpg?width=300,Giuliana de Sio,Giuliana De Sio,Giuliana De Sio
1612,http://dbpedia.org/resource/Giulio_Base,http://commons.wikimedia.org/wiki/Special:FilePath/Giulio_Base_2015.jpg?width=300,Giulio Base,Giulio Base,Giulio Base
1613,http://dbpedia.org/resource/Giulio_Scarpati,http://commons.wikimedia.org/wiki/Special:FilePath/Giulio_Scarpati.jpg?width=300,Giulio Scarpati,Giulio Scarpati,Giulio Scarpati
1614,http://dbpedia.org/resource/Glenn_Ficarra,http://commons.wikimedia.org/wiki/Special:FilePath/Glenn_Ficarra_(6146978302).jpg?width=300,Glenn Ficarra,Glenn Ficarra,Glenn Ficarra
1615,http://dbpedia.org/resource/Go_Ah-sung,http://commons.wikimedia.org/wiki/Special:FilePath/Ko_Ah-Sung.jpg?width=300,Go Ah-sung,Go Ah-sung,Go Ah-sung
1616,http://dbpedia.org/resource/Go_Doo-shim,http://commons.wikimedia.org/wiki/Special:FilePath/Go_Du-sim_from_acrofan.jpg?width=300,Go Doo-shim,Go Doo-shim,Go Doo-shim
1617,http://dbpedia.org/resource/Go_Eun-ah,"http://commons.wikimedia.org/wiki/Special:FilePath/Go_Eun-ah_(고은아)_(born_Bang_Hyo-jin_on_October_28,_1988).jpg?width=300",Go Eun-ah,Go Eun-ah,Go Eun-ah
1618,http://dbpedia.org/resource/Go_Hyun-jung,http://commons.wikimedia.org/wiki/Special:FilePath/Ko_Hyun-Jung.jpg?width=300,Go Hyun-jung,Go Hyun-jung,Go Hyun-jung
1619,http://dbpedia.org/resource/Go_Soo,http://commons.wikimedia.org/wiki/Special:FilePath/121025-비이커-론칭파티고수.jpg?width=300,Go Soo,Go Soo,Go Soo
1620,http://dbpedia.org/resource/Godfrey_(comedian),http://commons.wikimedia.org/wiki/Special:FilePath/Godfrey_(comedian).jpg?width=300,Godfrey,Godfrey,Godfrey
1621,http://dbpedia.org/resource/Gohar_Kheirandish,http://commons.wikimedia.org/wiki/Special:FilePath/Gohar_kheirandish.jpg?width=300,Gohar Kheirandish,Gohar Kheirandish,Gohar Kheirandish
1622,http://dbpedia.org/resource/Golab_Adineh,http://commons.wikimedia.org/wiki/Special:FilePath/Golab_Adineh.jpg?width=300,Golab Adineh,Golab Adineh,Golab Adineh
1623,http://dbpedia.org/resource/Gong_Hyun-joo,http://commons.wikimedia.org/wiki/Special:FilePath/Kong_Hyun-Joo.jpg?width=300,Gong Hyun-joo,Gong Hyun-joo,Gong Hyun-joo
1624,http://dbpedia.org/resource/Gong_Yoo,"http://commons.wikimedia.org/wiki/Special:FilePath/LG전자,_스마트폰_‘옵티머스’_모델로_‘공유’_영입.jpg?width=300",Gong Yoo,Gong Yoo,Gong Yoo
1625,http://dbpedia.org/resource/Gonzalo_Ramos_(actor),http://commons.wikimedia.org/wiki/Special:FilePath/Gonzalo_Ramos_London.png?width=300,Gonzalo Ramos,Gonzalo Ramos,Gonzalo Ramos
1626,http://dbpedia.org/resource/Gonzalo_de_Castro,http://commons.wikimedia.org/wiki/Special:FilePath/Gonzalo_de_Castro_-_Tat.jpg?width=300,Gonzalo de Castro,Gonzalo de Castro,Gonzalo de Castro
1627,http://dbpedia.org/resource/Gorica_Popović,http://commons.wikimedia.org/wiki/Special:FilePath/Gorica_Popovic.jpg?width=300,Gorica Popović,Gorica Popović,Gorica Popović
1628,http://dbpedia.org/resource/Gracie_Gilbert,http://commons.wikimedia.org/wiki/Special:FilePath/Gracie_Gilbert.jpg?width=300,Gracie Gilbert,Gracie Gilbert,Gracie Gilbert
1629,http://dbpedia.org/resource/Graciela_Borges,http://commons.wikimedia.org/wiki/Special:FilePath/Graciela_Borges_en_1961_(2).jpg?width=300,Graciela Borges,Graciela Borges,Graciela Borges
1630,http://dbpedia.org/resource/Graham_Yost,http://commons.wikimedia.org/wiki/Special:FilePath/Graham_Yost_2011_(cropped).jpg?width=300,Graham Yost,Graham Yost,Graham Yost
1631,http://dbpedia.org/resource/Grand_L._Bush,http://commons.wikimedia.org/wiki/Special:FilePath/Grand_L._Bush_in_2012.jpg?width=300,Grand L. Bush,Grand L. Bush,Grand L. Bush
1632,http://dbpedia.org/resource/Grant_Bowler,http://commons.wikimedia.org/wiki/Special:FilePath/Grant_Bowler_(8085973298).jpg?width=300,Grant Bowler,Grant Bowler,Grant Bowler
1633,http://dbpedia.org/resource/Grant_Heslov,http://commons.wikimedia.org/wiki/Special:FilePath/Grant_Heslov_TIFF09_portrait.jpg?width=300,Grant Heslov,Grant Heslov,Grant Heslov
1634,http://dbpedia.org/resource/Hideki_Takahashi,http://commons.wikimedia.org/wiki/Special:FilePath/Hideki_Takahashi_1962_(01)_Scan10020.jpg?width=300,Hideki Takahashi,Hideki Takahashi,Hideki Takahashi
1635,http://dbpedia.org/resource/Hideo_Higashikokubaru,http://commons.wikimedia.org/wiki/Special:FilePath/Hideo_Higashikokubaru_2007_1216.jpg?width=300,Hideo Higashikokubaru,Hideo Higashikokubaru,Hideo Higashikokubaru
1636,http://dbpedia.org/resource/Hikari_Mitsushima,http://commons.wikimedia.org/wiki/Special:FilePath/Mitsushima_Hikari.jpg?width=300,Hikari Mitsushima,Hikari Mitsushima,Hikari Mitsushima
1637,http://dbpedia.org/resource/Hilly_Hicks,http://commons.wikimedia.org/wiki/Special:FilePath/Stu_Gilliam_Hilly_Hicks_Roll_Out_1973.JPG?width=300,Hilly Hicks,Hilly Hicks,Hilly Hicks
1638,http://dbpedia.org/resource/Hilton_McRae,http://commons.wikimedia.org/wiki/Special:FilePath/Hiltoncrew1.jpg?width=300,Hilton McRae,Hilton McRae,Hilton McRae
1639,http://dbpedia.org/resource/Himani_Shivpuri,http://commons.wikimedia.org/wiki/Special:FilePath/Himani_shivpuri.jpg?width=300,Himani Shivpuri,Himani Shivpuri,Himani Shivpuri
1640,http://dbpedia.org/resource/Hina_Khan,http://commons.wikimedia.org/wiki/Special:FilePath/Hina_Khan_Gold_Awards_2012.jpg?width=300,Hina Khan,Hina Khan,Hina Khan
1641,http://dbpedia.org/resource/Hiroki_Matsukata,http://commons.wikimedia.org/wiki/Special:FilePath/Hiroki_Matsukata_Studio_Still_from_Wakagimi_to_Jinanbo_1961_Scan10001.jpg?width=300,Hiroki Matsukata,Hiroki Matsukata,Hiroki Matsukata
1642,http://dbpedia.org/resource/Holly_Quin-Ankrah,http://commons.wikimedia.org/wiki/Special:FilePath/Holly_Quin-Ankrah.jpg?width=300,Holly Quin-Ankrah,Holly Quin-Ankrah,Holly Quin-Ankrah
1643,http://dbpedia.org/resource/Homa_Rousta,http://commons.wikimedia.org/wiki/Special:FilePath/Homa_Rousta_32th_Fajr.jpg?width=300,Homa Rousta,Homa Rousta,Homa Rousta
1644,http://dbpedia.org/resource/Homayoun_Ershadi,http://commons.wikimedia.org/wiki/Special:FilePath/Homayoun_Ershadi_1.jpg?width=300,Homayoun Ershadi,Homayoun Ershadi,Homayoun Ershadi
1645,http://dbpedia.org/resource/Hong_Ah-reum,http://commons.wikimedia.org/wiki/Special:FilePath/Hong_Ah-Reum.jpg?width=300,Hong Ah-reum,Hong Ah-reum,Hong Ah-reum
1646,http://dbpedia.org/resource/Hong_Soo-ah,http://commons.wikimedia.org/wiki/Special:FilePath/Hongstar.jpg?width=300,Hong Soo-ah,Hong Soo-ah,Hong Soo-ah
1647,http://dbpedia.org/resource/Horst_Krause,http://commons.wikimedia.org/wiki/Special:FilePath/9915Horst_Krause.JPG?width=300,Horst Krause,Horst Krause,Horst Krause
1648,http://dbpedia.org/resource/Hosea_Chanchez,http://commons.wikimedia.org/wiki/Special:FilePath/Hosea_Chanchez_2012.jpg?width=300,Hosea Chanchez,Hosea Chanchez,Hosea Chanchez
1649,http://dbpedia.org/resource/Houman_Seyyedi,http://commons.wikimedia.org/wiki/Special:FilePath/Hooman_seyedi_khashm_hayahoo.jpg?width=300,Houman Seyyedi,Houman Seyyedi,Houman Seyyedi
1650,http://dbpedia.org/resource/Howard_Gutman,http://commons.wikimedia.org/wiki/Special:FilePath/Howard_W._Gutman.jpg?width=300,Howard Gutman,Howard Gutman,Howard Gutman
1651,http://dbpedia.org/resource/Reema_Lagoo,http://commons.wikimedia.org/wiki/Special:FilePath/Reema_Lagoo.jpg?width=300,Reema Lagoo,Reema Lagoo,Reema Lagoo
1652,http://dbpedia.org/resource/Reggie_Hayes,http://commons.wikimedia.org/wiki/Special:FilePath/Reggie_Hayes_headshot.jpg?width=300,Reggie Hayes,Reggie Hayes,Reggie Hayes
1653,http://dbpedia.org/resource/Regina_Taylor,http://commons.wikimedia.org/wiki/Special:FilePath/SamWaterstonReginaTaylorJan10.jpg?width=300,Regina Taylor,Regina Taylor,Regina Taylor
1654,http://dbpedia.org/resource/Reiko_Aylesworth,http://commons.wikimedia.org/wiki/Special:FilePath/Reiko_aylesworth.jpeg?width=300,Reiko Aylesworth,Reiko Aylesworth,Reiko Aylesworth
1655,http://dbpedia.org/resource/Reina_Tanaka,http://commons.wikimedia.org/wiki/Special:FilePath/TanakaReinaInTaiwan.jpg?width=300,Reina Tanaka,Reina Tanaka,Reina Tanaka
1656,http://dbpedia.org/resource/Reinaldo_Zavarce,http://commons.wikimedia.org/wiki/Special:FilePath/Reinaldo_Zavarce_Peche.jpg?width=300,Reinaldo Zavarce,Reinaldo Zavarce,Reinaldo Zavarce
1657,http://dbpedia.org/resource/Reine_Brynolfsson,http://commons.wikimedia.org/wiki/Special:FilePath/Reine_Brynolfsson_2012-10-27_001.jpg?width=300,Reine Brynolfsson,Reine Brynolfsson,Reine Brynolfsson
1658,http://dbpedia.org/resource/Reiner_Schöne,http://commons.wikimedia.org/wiki/Special:FilePath/Reiner-schoene-by-RalfR.jpg?width=300,Reiner Schöne,Reiner Schöne,Reiner Schöne
1659,http://dbpedia.org/resource/Reinout_Oerlemans,http://commons.wikimedia.org/wiki/Special:FilePath/Reinout_Oerlemans_maakt_fotograaf_kopje_kleiner.jpg?width=300,Reinout Oerlemans,Reinout Oerlemans,Reinout Oerlemans
1660,http://dbpedia.org/resource/Remo_D'Souza,http://commons.wikimedia.org/wiki/Special:FilePath/Remo_d_souza_did_final.jpg?width=300,Remo D'Souza,Remo D'Souza,Remo D'Souza
1661,http://dbpedia.org/resource/Rena_Sofer,http://commons.wikimedia.org/wiki/Special:FilePath/Rena_Sofer_2014.jpg?width=300,Rena Sofer,Rena Sofer,Rena Sofer
1662,http://dbpedia.org/resource/Renata_Dancewicz,http://commons.wikimedia.org/wiki/Special:FilePath/Renata_Dancewicz_by_Foksal.jpg?width=300,Renata Dancewicz,Renata Dancewicz,Renata Dancewicz
1663,http://dbpedia.org/resource/Rene_Medvešek,http://commons.wikimedia.org/wiki/Special:FilePath/Rene_Medvešek_koncert_Križ_nek_ti_sačuva_ime_Vatroslav_Lisinski_7_rujna_2008.jpg?width=300,Rene Medvešek,Rene Medvešek,Rene Medvešek
1664,http://dbpedia.org/resource/Renuka_Shahane,http://commons.wikimedia.org/wiki/Special:FilePath/RenukaShahane.jpg?width=300,Renuka Shahane,Renuka Shahane,Renuka Shahane
1665,http://dbpedia.org/resource/Revathi,http://commons.wikimedia.org/wiki/Special:FilePath/Revathi_at_the_screening_of_Masaala_at_PVR_Phoenix_(1)_(cropped).jpg?width=300,Revathi,Revathi,Revathi
1666,http://dbpedia.org/resource/Reza_Attaran,http://commons.wikimedia.org/wiki/Special:FilePath/Reza_Attaran_at_Kish_Island_01.jpg?width=300,Reza Attaran,Reza Attaran,Reza Attaran
1667,http://dbpedia.org/resource/Reza_Davood_Nejad,http://commons.wikimedia.org/wiki/Special:FilePath/Reza_Davood_Nejad.jpg?width=300,Reza Davood Nejad,Reza Davood Nejad,Reza Davood Nejad
1668,http://dbpedia.org/resource/Rhea_Chakraborty,http://commons.wikimedia.org/wiki/Special:FilePath/Rhea_Chakraborty_gracing_‘Filmfare_Glamour_&_Style_Awards_2016’.jpg?width=300,Rhea Chakraborty,Rhea Chakraborty,Rhea Chakraborty
1669,http://dbpedia.org/resource/Ricardo_Antonio_Chavira,http://commons.wikimedia.org/wiki/Special:FilePath/Ricardo_Chavira_Cannes.jpg?width=300,Ricardo Chavira,Ricardo Antonio Chavira,Ricardo Antonio Chavira
1670,http://dbpedia.org/resource/Rich_Kidd,http://commons.wikimedia.org/wiki/Special:FilePath/Rich_Kidd_Ontario_Native.jpg?width=300,Rich Kidd,Rich Kidd,Rich Kidd
1671,http://dbpedia.org/resource/Richard_Alfieri,http://commons.wikimedia.org/wiki/Special:FilePath/Children_of_Rage_Richard_Alfieri_1975.jpg?width=300,Richard Alfieri,Richard Alfieri,Richard Alfieri
1672,http://dbpedia.org/resource/Richard_Anconina,http://commons.wikimedia.org/wiki/Special:FilePath/Richard_Anconina_Deauville_2014.jpg?width=300,Richard Anconina,Richard Anconina,Richard Anconina
1673,http://dbpedia.org/resource/Richard_Biggs,http://commons.wikimedia.org/wiki/Special:FilePath/Richard_Biggs.jpg?width=300,Richard Biggs,Richard Biggs,Richard Biggs
1674,http://dbpedia.org/resource/Richard_Bremmer,http://commons.wikimedia.org/wiki/Special:FilePath/RichardBremmer.jpg?width=300,Richard Bremmer,Richard Bremmer,Richard Bremmer
1675,http://dbpedia.org/resource/Richard_Carter_(actor),http://commons.wikimedia.org/wiki/Special:FilePath/Richard_Carter_(actor)_2013.jpg?width=300,Richard Carter,Richard Carter,Richard Carter
1676,http://dbpedia.org/resource/Richard_Dempsey,http://commons.wikimedia.org/wiki/Special:FilePath/Richard_Dempsey.jpg?width=300,Richard Dempsey,Richard Dempsey,Richard Dempsey
1677,http://dbpedia.org/resource/Richard_Elfman,http://commons.wikimedia.org/wiki/Special:FilePath/Richard_Elfman.jpg?width=300,Richard Elfman,Richard Elfman,Richard Elfman
1678,http://dbpedia.org/resource/Richard_Genzer,http://commons.wikimedia.org/wiki/Special:FilePath/Geňa.jpg?width=300,Richard Genzer,Richard Genzer,Richard Genzer
1679,http://dbpedia.org/resource/Richard_Juan,http://commons.wikimedia.org/wiki/Special:FilePath/Richard_Hwan_Richard_Juan.jpg?width=300,Richard Juan,Richard Juan,Richard Juan
1680,http://dbpedia.org/resource/Richard_LeParmentier,http://commons.wikimedia.org/wiki/Special:FilePath/Richard_LeParmentier.jpg?width=300,Richard LeParmentier,Richard LeParmentier,Richard LeParmentier
1681,http://dbpedia.org/resource/Richard_O'Donnell_(playwright),http://en.wikipedia.org/wiki/Special:FilePath/Odonell-Richard-400.jpg?width=300,Richard O'Donnell,Richard O'Donnell,Richard O'Donnell
1682,http://dbpedia.org/resource/Richard_Sammel,http://commons.wikimedia.org/wiki/Special:FilePath/Richard_Sammel_by_Gage_Skidmore.jpg?width=300,Richard Sammel,Richard Sammel,Richard Sammel
1683,http://dbpedia.org/resource/Richard_Vetere,http://commons.wikimedia.org/wiki/Special:FilePath/Richard_Vetere.JPG?width=300,Richard Vetere,Richard Vetere,Richard Vetere
1684,http://dbpedia.org/resource/Rick_Baker,http://commons.wikimedia.org/wiki/Special:FilePath/Rick_Baker_February_2015_(cropped).jpg?width=300,Rick Baker,Rick Baker,Rick Baker
1685,http://dbpedia.org/resource/Rick_Genest,http://commons.wikimedia.org/wiki/Special:FilePath/Modified-zombie.jpg?width=300,Rick Genest,Rick Genest,Rick Genest
1686,http://dbpedia.org/resource/Rick_Kavanian,http://commons.wikimedia.org/wiki/Special:FilePath/RickKavanianIMG_3720.JPG?width=300,"Richard ""Rick"" Kavanian",Rick Kavanian,Rick Kavanian
1687,http://dbpedia.org/resource/Rick_Lyon,http://commons.wikimedia.org/wiki/Special:FilePath/Avenue_Q_Nicky.jpg?width=300,Rick Lyon,Rick Lyon,Rick Lyon
1688,http://dbpedia.org/resource/Rick_Malambri,http://commons.wikimedia.org/wiki/Special:FilePath/Rick_Malambri.jpg?width=300,Rick Malambri,Rick Malambri,Rick Malambri
1689,http://dbpedia.org/resource/Ricky_Norwood,http://commons.wikimedia.org/wiki/Special:FilePath/Ricky_Norwood.jpg?width=300,Ricky Norwood,Ricky Norwood,Ricky Norwood
1690,http://dbpedia.org/resource/Ricky_Whittle,"http://commons.wikimedia.org/wiki/Special:FilePath/Ricky_Whittle_June_14,_2014_(cropped).jpg?width=300",Ricky Whittle,Ricky Whittle,Ricky Whittle
1691,http://dbpedia.org/resource/Riff_Cohen,http://commons.wikimedia.org/wiki/Special:FilePath/Reef_Cohen_second.jpg?width=300,Riff Cohen,Riff Cohen,Riff Cohen
1692,http://dbpedia.org/resource/Rin_Takanashi,http://commons.wikimedia.org/wiki/Special:FilePath/26th_Tokyo_International_Film_Festival_Takanashi_Rin.jpg?width=300,Rin Takanashi,Rin Takanashi,Rin Takanashi
1693,http://dbpedia.org/resource/Rina_Kawaei,http://commons.wikimedia.org/wiki/Special:FilePath/130413_AKB48_at_Tokyo_Auto_Salon_Singapore_Meet_&_Greet_2_and_Performance_(2).jpg?width=300,Rina Kawaei,Rina Kawaei,Rina Kawaei
1694,http://dbpedia.org/resource/Risa_Niigaki,http://commons.wikimedia.org/wiki/Special:FilePath/Morning_Musume_20100703_Japan_Expo_15.jpg?width=300,Risa Niigaki,Risa Niigaki,Risa Niigaki
1695,http://dbpedia.org/resource/Rishabh_Sinha,http://commons.wikimedia.org/wiki/Special:FilePath/Rishabh_Sinha_Bigg_Boss_Finale.png?width=300,Rishabh Sinha,Rishabh Sinha,Rishabh Sinha
1696,http://dbpedia.org/resource/Ritu_Varma,http://commons.wikimedia.org/wiki/Special:FilePath/Ritu_varma.jpg?width=300,Ritu Varma,Ritu Varma,Ritu Varma
1697,http://dbpedia.org/resource/Rituparno_Ghosh,http://commons.wikimedia.org/wiki/Special:FilePath/Rituparno.jpg?width=300,Rituparno Ghosh,Rituparno Ghosh,Rituparno Ghosh
1698,http://dbpedia.org/resource/Rob_Wiethoff,http://commons.wikimedia.org/wiki/Special:FilePath/Rob_and_Tayler_Wiethoff.png?width=300,Rob Wiethoff,Rob Wiethoff,Rob Wiethoff
1699,http://dbpedia.org/resource/Robert_Beltran,http://commons.wikimedia.org/wiki/Special:FilePath/Robert_Beltran.jpg?width=300,Robert Beltran,Robert Beltran,Robert Beltran
1700,http://dbpedia.org/resource/Robert_David_Hall,http://commons.wikimedia.org/wiki/Special:FilePath/RobertDavidHall.jpg?width=300,Robert David Hall,Robert David Hall,Robert David Hall
1701,http://dbpedia.org/resource/Robert_Gordon_(musician),http://commons.wikimedia.org/wiki/Special:FilePath/Robert_Gordon.jpg?width=300,Robert Gordon,Robert Gordon,Robert Gordon
1702,http://dbpedia.org/resource/Robert_Gustafsson,"http://commons.wikimedia.org/wiki/Special:FilePath/Robert_Gustafsson,_2015.jpg?width=300",Robert Gustafsson,Robert Gustafsson,Robert Gustafsson
